DEPTH,GR,NPHI,RHOB,RT,WELL
METERS,GAPI,V/V,G/C3,OHMM,
3552,69.522,0.0888,25.372,50.947,15/9-F-4
3552.5,70.106,0.1019,2.517,42.058,15/9-F-4
3553,67.504,0.0936,25.271,37.597,15/9-F-4
3553.5,76.122,0.1009,25.359,39.141,15/9-F-4
3554,74.513,0.0882,25.609,42.063,15/9-F-4
3554.5,79.228,0.0797,25.805,51.455,15/9-F-4
3555,75.058,0.0685,25.981,54.609,15/9-F-4
3555.5,81.466,0.0662,2.596,61.705,15/9-F-4
3556,75.943,0.0633,25.902,63.443,15/9-F-4
3556.5,75.696,0.0653,25.916,67.102,15/9-F-4
3557,78.277,0.066,25.961,68.531,15/9-F-4
3557.5,78.858,0.064,25.986,73.308,15/9-F-4
3558,78.335,0.0671,25.966,78.254,15/9-F-4
3558.5,70.983,0.0631,2.59,78.246,15/9-F-4
3559,68.923,0.0571,25.937,80.925,15/9-F-4
3559.5,68.596,0.0591,25.927,82.778,15/9-F-4
3560,78.271,0.0593,26.085,8.549,15/9-F-4
3560.5,77.648,0.0565,26.211,8.399,15/9-F-4
3561,81.472,0.0555,26.237,86.158,15/9-F-4
3561.5,76.379,0.0549,26.163,84.856,15/9-F-4
3562,79.319,0.0593,26.072,82.366,15/9-F-4
3562.5,79.321,0.0567,26.122,80.474,15/9-F-4
3563,72.104,0.0537,26.114,81.592,15/9-F-4
3563.5,75.937,0.0584,26.114,86.824,15/9-F-4
3564,75.135,0.0596,2.597,80.979,15/9-F-4
3564.5,74.821,0.0599,25.941,69.474,15/9-F-4
3565,67.462,0.0621,25.917,74.692,15/9-F-4
3565.5,6.562,0.0615,2.6,77.307,15/9-F-4
3566,72.391,0.0617,26.086,7.402,15/9-F-4
3566.5,68.938,0.0573,26.029,80.247,15/9-F-4
3567,58.949,0.0569,25.988,84.555,15/9-F-4
3567.5,63.868,0.0595,25.951,77.386,15/9-F-4
3568,7.146,0.055,2.605,82.414,15/9-F-4
3568.5,7.783,0.0564,26.087,85.411,15/9-F-4
3569,7.16,0.0571,26.131,87.852,15/9-F-4
3569.5,72.766,0.0527,26.146,81.891,15/9-F-4
3570,80.424,0.0512,26.301,90.651,15/9-F-4
3570.5,82.662,0.0502,26.396,91.093,15/9-F-4
3571,82.587,0.0531,26.393,91.476,15/9-F-4
3571.5,82.753,0.0522,2.624,89.026,15/9-F-4
3572,80.595,0.0529,26.188,85.055,15/9-F-4
3572.5,80.742,0.0529,2.615,95.325,15/9-F-4
3573,70.356,0.0555,26.111,97.626,15/9-F-4
3573.5,63.083,0.0493,26.053,85.767,15/9-F-4
3574,55.944,0.0473,26.064,94.802,15/9-F-4
3574.5,65.114,0.0561,26.158,93.176,15/9-F-4
3575,78.083,0.055,26.165,87.864,15/9-F-4
3575.5,92.144,0.0531,26.232,88.709,15/9-F-4
3576,9.594,0.0556,26.193,90.101,15/9-F-4
3576.5,8.853,0.054,26.197,88.799,15/9-F-4
3577,83.013,0.0542,26.205,89.479,15/9-F-4
3577.5,75.677,0.0514,26.371,88.936,15/9-F-4
3578,7.921,0.0476,26.447,95.495,15/9-F-4
3578.5,81.399,0.0532,26.411,94.276,15/9-F-4
3579,84.626,0.0536,26.235,88.386,15/9-F-4
3579.5,90.797,0.0516,26.158,87.187,15/9-F-4
3580,80.352,0.0477,26.093,93.508,15/9-F-4
3580.5,79.174,0.0533,2.611,102.213,15/9-F-4
3581,78.072,0.0562,26.129,9.268,15/9-F-4
3581.5,84.848,0.0519,26.059,92.178,15/9-F-4
3582,90.929,0.0505,26.067,92.819,15/9-F-4
3582.5,91.763,0.0536,26.165,87.539,15/9-F-4
3583,92.449,0.0571,26.356,89.473,15/9-F-4
3583.5,89.209,0.0508,26.407,85.664,15/9-F-4
3584,85.358,0.0476,26.355,89.028,15/9-F-4
3584.5,82.169,0.0546,26.254,91.197,15/9-F-4
3585,78.675,0.0538,2.615,85.881,15/9-F-4
3585.5,78.178,0.0517,26.043,87.476,15/9-F-4
3586,87.381,0.0532,26.047,81.558,15/9-F-4
3586.5,92.207,0.0622,26.048,7.988,15/9-F-4
3587,98.284,0.0588,26.105,79.929,15/9-F-4
3587.5,94.676,0.0622,26.157,74.932,15/9-F-4
3588,97.484,0.0639,26.181,75.388,15/9-F-4
3588.5,94.569,0.0625,26.126,70.712,15/9-F-4
3589,92.917,0.0672,25.923,73.751,15/9-F-4
3589.5,85.328,0.0701,25.818,72.288,15/9-F-4
3590,83.701,0.0728,25.733,71.841,15/9-F-4
3590.5,89.181,0.0664,25.866,69.065,15/9-F-4
3591,89.067,0.0658,25.904,71.039,15/9-F-4
3591.5,82.092,0.0616,26.014,74.855,15/9-F-4
3592,87.718,0.064,26.041,75.088,15/9-F-4
3592.5,89.943,0.0565,26.158,73.395,15/9-F-4
3593,88.257,0.0575,26.177,76.435,15/9-F-4
3593.5,77.487,0.0596,26.089,77.184,15/9-F-4
3594,78.994,0.0618,25.961,76.223,15/9-F-4
3594.5,98.087,0.0614,25.858,71.213,15/9-F-4
3595,92.317,0.063,25.823,71.096,15/9-F-4
3595.5,87.221,0.0683,25.754,7.167,15/9-F-4
3596,73.731,0.0714,25.793,7.058,15/9-F-4
3596.5,74.816,0.0738,25.847,66.626,15/9-F-4
3597,7.726,0.0706,25.958,66.374,15/9-F-4
3597.5,80.104,0.069,25.962,66.064,15/9-F-4
3598,88.352,0.0692,25.904,66.291,15/9-F-4
3598.5,91.321,0.0703,25.835,6.573,15/9-F-4
3599,86.446,0.0692,25.806,68.379,15/9-F-4
3599.5,7.837,0.0669,25.873,69.522,15/9-F-4
3600,74.612,0.0661,25.994,68.517,15/9-F-4
3600.5,74.501,0.0684,25.981,66.819,15/9-F-4
3601,76.311,0.0674,25.963,64.957,15/9-F-4
3601.5,69.756,0.071,25.864,6.417,15/9-F-4
3602,75.393,0.071,25.856,62.137,15/9-F-4
3602.5,72.731,0.0756,25.686,60.003,15/9-F-4
3603,85.581,0.0738,2.563,57.681,15/9-F-4
3603.5,80.447,0.0741,25.653,58.574,15/9-F-4
3604,84.627,0.0713,25.811,60.104,15/9-F-4
3604.5,82.852,0.0706,25.961,62.481,15/9-F-4
3605,85.396,0.0698,25.908,6.13,15/9-F-4
3605.5,94.299,0.0736,25.902,56.314,15/9-F-4
3606,93.254,0.0743,2.571,52.904,15/9-F-4
3606.5,93.808,0.0772,25.848,52.904,15/9-F-4
3607,80.317,0.0793,25.779,52.904,15/9-F-4
3607.5,74.558,0.0797,25.788,52.054,15/9-F-4
3608,77.703,0.0829,2.57,49.761,15/9-F-4
3608.5,81.543,0.086,25.607,45.788,15/9-F-4
3609,81.915,0.0895,25.613,45.032,15/9-F-4
3609.5,68.275,0.0883,25.608,48.045,15/9-F-4
3610,68.598,0.0774,25.668,48.713,15/9-F-4
3610.5,68.298,0.0785,25.753,4.691,15/9-F-4
3611,80.228,0.0838,2.584,47.874,15/9-F-4
3611.5,84.095,0.0772,25.858,50.668,15/9-F-4
3612,84.991,0.0754,25.842,52.953,15/9-F-4
3612.5,82.092,0.0744,25.711,51.925,15/9-F-4
3613,77.456,0.0833,25.709,52.877,15/9-F-4
3613.5,82.516,0.086,25.734,50.551,15/9-F-4
3614,89.771,0.0799,25.786,50.624,15/9-F-4
3614.5,102.622,0.0799,25.872,50.458,15/9-F-4
3615,11.997,0.0761,25.942,52.241,15/9-F-4
3615.5,122.602,0.0718,26.035,53.057,15/9-F-4
3616,105.749,0.071,25.902,52.677,15/9-F-4
3616.5,87.543,0.0709,25.761,55.581,15/9-F-4
3617,81.633,0.0726,25.681,55.726,15/9-F-4
3617.5,87.895,0.0728,25.728,58.251,15/9-F-4
3618,88.964,0.0791,25.706,55.443,15/9-F-4
3618.5,83.689,0.0848,25.603,5.227,15/9-F-4
3619,82.153,0.0842,25.591,50.177,15/9-F-4
3619.5,74.156,0.0825,25.597,49.795,15/9-F-4
3620,72.817,0.0877,25.778,52.316,15/9-F-4
3620.5,69.385,0.0786,25.877,54.613,15/9-F-4
3621,71.412,0.0714,25.992,56.167,15/9-F-4
3621.5,79.111,0.0695,26.026,59.796,15/9-F-4
3622,91.856,0.0752,26.062,59.387,15/9-F-4
3622.5,98.692,0.0693,26.044,62.326,15/9-F-4
3623,99.676,0.0665,25.982,64.812,15/9-F-4
3623.5,93.787,0.0687,25.906,66.072,15/9-F-4
3624,102.187,0.0637,25.804,6.676,15/9-F-4
3624.5,10.921,0.0724,25.828,62.596,15/9-F-4
3625,12.811,0.0758,25.782,61.788,15/9-F-4
3625.5,142.778,0.0723,25.699,61.598,15/9-F-4
3626,166.533,0.0804,25.665,54.669,15/9-F-4
3626.5,181.022,0.0822,25.636,49.042,15/9-F-4
3627,179.159,0.0912,25.728,45.737,15/9-F-4
3627.5,163.189,0.0903,25.611,44.806,15/9-F-4
3628,144.712,0.085,25.715,41.885,15/9-F-4
3628.5,143.926,0.087,25.679,43.366,15/9-F-4
3629,150.638,0.086,25.731,39.711,15/9-F-4
3629.5,167.261,0.0871,25.731,33.712,15/9-F-4
3630,169.584,0.0909,25.789,37.662,15/9-F-4
3630.5,185.213,0.0974,25.775,36.338,15/9-F-4
3631,183.717,0.0973,25.777,31.667,15/9-F-4
3631.5,172.677,0.0966,25.733,34.561,15/9-F-4
3632,153.857,0.0986,25.733,40.553,15/9-F-4
3632.5,140.979,0.0955,25.637,39.591,15/9-F-4
3633,14.316,0.0993,25.526,41.189,15/9-F-4
3633.5,140.767,0.1105,25.467,38.427,15/9-F-4
3634,142.735,0.1096,25.425,37.436,15/9-F-4
3634.5,146.905,0.1105,25.534,37.153,15/9-F-4
3635,148.498,0.1027,25.518,34.487,15/9-F-4
3635.5,136.981,0.1038,25.505,38.321,15/9-F-4
3636,121.758,0.1104,25.404,35.686,15/9-F-4
3636.5,107.043,0.112,2.537,33.016,15/9-F-4
3637,107.806,0.1076,2.531,31.238,15/9-F-4
3637.5,124.477,0.1146,2.533,2.965,15/9-F-4
3638,137.607,0.1169,25.359,30.003,15/9-F-4
3638.5,156.909,0.115,25.466,30.639,15/9-F-4
3639,154.959,0.1049,25.481,31.951,15/9-F-4
3639.5,161.964,0.1102,25.526,35.447,15/9-F-4
3640,15.351,0.1172,25.438,30.491,15/9-F-4
3640.5,166.933,0.1193,2.544,31.518,15/9-F-4
3641,181.858,0.1196,25.395,29.721,15/9-F-4
3641.5,19.368,0.1179,25.529,29.083,15/9-F-4
3642,194.666,0.1096,2.56,30.867,15/9-F-4
3642.5,174.289,0.1037,25.707,3.599,15/9-F-4
3643,15.831,0.1002,25.701,38.754,15/9-F-4
3643.5,128.541,0.087,2.577,39.409,15/9-F-4
3644,109.568,0.0775,25.811,40.259,15/9-F-4
3644.5,107.067,0.0791,25.881,42.846,15/9-F-4
3645,122.129,0.0859,25.875,41.245,15/9-F-4
3645.5,13.929,0.0908,25.752,40.433,15/9-F-4
3646,154.868,0.1005,25.653,33.672,15/9-F-4
3646.5,167.277,0.1028,25.605,29.298,15/9-F-4
3647,174.133,0.1099,25.554,25.966,15/9-F-4
3647.5,160.692,0.1149,25.532,28.583,15/9-F-4
3648,140.126,0.1044,25.387,2.798,15/9-F-4
3648.5,136.759,0.1176,25.343,31.435,15/9-F-4
3649,138.904,0.1203,25.241,26.358,15/9-F-4
3649.5,143.512,0.117,2.525,24.547,15/9-F-4
3650,133.055,0.1154,25.196,26.294,15/9-F-4
3650.5,142.599,0.1328,25.143,26.226,15/9-F-4
3651,158.512,0.134,25.148,23.944,15/9-F-4
3651.5,180.536,0.1266,25.214,22.771,15/9-F-4
3652,180.492,0.1381,25.181,22.451,15/9-F-4
3652.5,16.075,0.1342,25.144,24.033,15/9-F-4
3653,136.933,0.1367,25.124,24.782,15/9-F-4
3653.5,127.671,0.1337,25.196,24.158,15/9-F-4
3654,136.277,0.1304,25.257,23.687,15/9-F-4
3654.5,147.857,0.1284,25.222,2.393,15/9-F-4
3655,15.127,0.1353,25.214,24.712,15/9-F-4
3655.5,151.042,0.1292,25.176,24.782,15/9-F-4
3656,142.784,0.1299,25.237,24.341,15/9-F-4
3656.5,131.501,0.1244,25.286,25.004,15/9-F-4
3657,129.913,0.1352,25.205,25.503,15/9-F-4
3657.5,128.719,0.1378,25.015,24.097,15/9-F-4
3658,13.371,0.1553,24.735,19.914,15/9-F-4
3658.5,119.144,0.1525,24.708,19.041,15/9-F-4
3659,114.398,0.162,24.671,18.238,15/9-F-4
3659.5,101.506,0.1542,24.782,17.967,15/9-F-4
3660,92.757,0.1494,24.733,19.033,15/9-F-4
3660.5,92.669,0.151,24.821,19.348,15/9-F-4
3661,99.117,0.1385,24.922,21.807,15/9-F-4
3661.5,10.487,0.1258,25.123,24.852,15/9-F-4
3662,109.215,0.1252,25.364,29.831,15/9-F-4
3662.5,112.787,0.1199,25.477,3.035,15/9-F-4
3663,122.318,0.1211,2.543,29.817,15/9-F-4
3663.5,127.993,0.1189,25.158,28.932,15/9-F-4
3664,122.272,0.1276,25.075,26.181,15/9-F-4
3664.5,126.781,0.117,25.108,27.551,15/9-F-4
3665,125.068,0.1154,25.452,29.559,15/9-F-4
3665.5,131.039,0.1217,25.622,32.612,15/9-F-4
3666,141.981,0.1284,25.462,30.395,15/9-F-4
3666.5,136.036,0.1282,25.145,25.608,15/9-F-4
3667,120.127,0.1216,2.498,2.64,15/9-F-4
3667.5,88.776,0.1171,25.044,2.886,15/9-F-4
3668,73.071,0.1141,25.232,31.761,15/9-F-4
3668.5,83.645,0.1091,25.331,33.581,15/9-F-4
3669,95.387,0.0938,25.448,35.384,15/9-F-4
3669.5,113.412,0.0922,2.544,38.819,15/9-F-4
3670,111.646,0.0975,25.571,38.264,15/9-F-4
3670.5,118.141,0.0943,25.674,36.892,15/9-F-4
3671,120.498,0.0929,25.701,37.313,15/9-F-4
3671.5,126.962,0.0946,25.664,38.246,15/9-F-4
3672,132.556,0.0934,25.664,3.825,15/9-F-4
3672.5,128.319,0.0978,25.722,37.477,15/9-F-4
3673,126.938,0.0897,2.572,3.601,15/9-F-4
3673.5,119.689,0.0985,2.568,35.826,15/9-F-4
3674,117.407,0.0989,25.503,33.477,15/9-F-4
3674.5,121.435,0.1149,25.292,32.105,15/9-F-4
3675,124.887,0.1273,25.077,27.097,15/9-F-4
3675.5,126.466,0.134,2.496,23.657,15/9-F-4
3676,127.461,0.1473,24.854,21.506,15/9-F-4
3676.5,129.764,0.1629,24.754,21.239,15/9-F-4
3677,138.535,0.1571,24.843,18.052,15/9-F-4
3677.5,143.788,0.1509,24.907,19.175,15/9-F-4
3678,144.024,0.1475,25.052,21.867,15/9-F-4
3678.5,139.309,0.1444,2.515,22.207,15/9-F-4
3679,138.168,0.1275,25.169,26.085,15/9-F-4
3679.5,140.734,0.1331,25.209,26.062,15/9-F-4
3680,146.504,0.1243,25.224,26.763,15/9-F-4
3680.5,140.789,0.1194,2.531,27.802,15/9-F-4
3681,135.827,0.1272,25.213,27.849,15/9-F-4
3681.5,118.704,0.1316,25.169,27.575,15/9-F-4
3682,114.522,0.1173,25.199,28.308,15/9-F-4
3682.5,104.382,0.1119,25.372,29.317,15/9-F-4
3683,123.545,0.1133,25.398,30.659,15/9-F-4
3683.5,136.726,0.1136,25.418,29.688,15/9-F-4
3684,15.743,0.1178,25.246,2.77,15/9-F-4
3684.5,158.192,0.1226,25.205,25.939,15/9-F-4
3685,163.251,0.1526,25.123,23.633,15/9-F-4
3685.5,143.697,0.1585,25.049,19.723,15/9-F-4
3686,124.632,0.1497,24.804,21.145,15/9-F-4
3686.5,94.505,0.1605,2.467,21.011,15/9-F-4
3687,9.541,0.1489,24.596,18.465,15/9-F-4
3687.5,105.491,0.1585,24.734,19.252,15/9-F-4
3688,126.787,0.1574,24.728,18.405,15/9-F-4
3688.5,145.332,0.1426,24.909,19.264,15/9-F-4
3689,156.616,0.1509,24.981,20.951,15/9-F-4
3689.5,15.327,0.1526,25.118,21.319,15/9-F-4
3690,148.088,0.1408,25.038,22.121,15/9-F-4
3690.5,139.965,0.1411,2.505,22.876,15/9-F-4
3691,134.762,0.1418,25.023,22.865,15/9-F-4
3691.5,123.223,0.1308,25.124,23.878,15/9-F-4
3692,118.422,0.1258,2.522,26.246,15/9-F-4
3692.5,12.419,0.1287,25.283,31.344,15/9-F-4
3693,133.281,0.1218,25.267,26.391,15/9-F-4
3693.5,142.974,0.1328,25.173,29.247,15/9-F-4
3694,138.571,0.1301,25.138,27.912,15/9-F-4
3694.5,129.792,0.1221,25.108,28.715,15/9-F-4
3695,12.142,0.1156,2.538,28.229,15/9-F-4
3695.5,117.734,0.0931,25.597,33.317,15/9-F-4
3696,116.323,0.0806,2.595,42.698,15/9-F-4
3696.5,115.861,0.0743,26.039,48.372,15/9-F-4
3697,112.825,0.0762,25.949,4.742,15/9-F-4
3697.5,114.237,0.0789,25.823,45.721,15/9-F-4
3698,10.877,0.0785,25.673,42.355,15/9-F-4
3698.5,126.821,0.0886,25.721,40.199,15/9-F-4
3699,139.523,0.0921,2.582,42.038,15/9-F-4
3699.5,145.404,0.0864,25.816,37.311,15/9-F-4
3700,135.402,0.0888,25.806,43.599,15/9-F-4
3700.5,12.83,0.0937,25.719,36.795,15/9-F-4
3701,121.895,0.0847,25.759,38.533,15/9-F-4
3701.5,111.895,0.087,2.585,42.411,15/9-F-4
3702,100.492,0.0813,25.956,47.268,15/9-F-4
3702.5,101.479,0.0777,25.933,45.984,15/9-F-4
3703,11.733,0.0865,25.825,42.345,15/9-F-4
3703.5,139.051,0.0852,25.694,41.434,15/9-F-4
3704,152.679,0.0879,25.717,39.968,15/9-F-4
3704.5,141.537,0.0829,25.792,43.009,15/9-F-4
3705,124.497,0.0746,26.046,51.963,15/9-F-4
3705.5,101.891,0.0679,26.124,54.571,15/9-F-4
3706,99.334,0.0638,26.243,60.522,15/9-F-4
3706.5,9.885,0.0677,2.612,5.543,15/9-F-4
3707,107.655,0.0668,26.195,60.391,15/9-F-4
3707.5,114.569,0.0652,2.612,61.954,15/9-F-4
3708,112.139,0.0628,26.205,66.796,15/9-F-4
3708.5,106.452,0.0583,26.238,72.455,15/9-F-4
3709,91.001,0.0548,26.276,77.722,15/9-F-4
3709.5,9.31,0.0534,26.352,76.277,15/9-F-4
3710,97.556,0.052,26.272,78.161,15/9-F-4
3710.5,105.012,0.0514,26.373,80.546,15/9-F-4
3711,98.812,0.0486,26.283,82.459,15/9-F-4
3711.5,9.481,0.0473,2.629,85.067,15/9-F-4
3712,97.189,0.0457,26.221,91.694,15/9-F-4
3712.5,104.296,0.0505,26.168,84.817,15/9-F-4
3713,108.237,0.0511,26.156,78.886,15/9-F-4
3713.5,112.849,0.0553,26.051,73.582,15/9-F-4
3714,122.013,0.0614,2.601,70.943,15/9-F-4
3714.5,133.358,0.0626,26.083,64.321,15/9-F-4
3715,132.337,0.0605,26.162,57.009,15/9-F-4
3715.5,121.068,0.06,2.62,61.769,15/9-F-4
3716,104.626,0.0609,26.078,6.116,15/9-F-4
3716.5,102.042,0.0634,25.971,59.401,15/9-F-4
3717,111.438,0.0773,25.848,54.378,15/9-F-4
3717.5,13.228,0.0853,25.708,41.113,15/9-F-4
3718,141.888,0.0876,25.684,36.804,15/9-F-4
3718.5,146.371,0.0927,25.672,40.096,15/9-F-4
3719,131.148,0.102,25.707,37.043,15/9-F-4
3719.5,127.443,0.0982,25.781,38.023,15/9-F-4
3720,121.058,0.0851,25.747,38.638,15/9-F-4
3720.5,128.869,0.0856,25.858,44.913,15/9-F-4
3721,127.802,0.0832,25.805,4.505,15/9-F-4
3721.5,12.51,0.0725,25.948,49.108,15/9-F-4
3722,109.599,0.0684,25.965,54.941,15/9-F-4
3722.5,10.681,0.0686,26.034,56.367,15/9-F-4
3723,103.795,0.0656,25.991,57.386,15/9-F-4
3723.5,103.981,0.0625,25.965,5.817,15/9-F-4
3724,99.311,0.0655,25.984,60.415,15/9-F-4
3724.5,97.683,0.0705,2.6,57.925,15/9-F-4
3725,104.119,0.0688,25.943,55.328,15/9-F-4
3725.5,119.933,0.0741,25.917,5.41,15/9-F-4
3726,121.556,0.0834,25.862,50.067,15/9-F-4
3726.5,135.953,0.0854,25.905,42.714,15/9-F-4
3727,121.072,0.083,2.586,40.921,15/9-F-4
3727.5,113.837,0.0812,25.854,5.285,15/9-F-4
3728,104.077,0.0841,25.793,51.666,15/9-F-4
3728.5,115.247,0.0841,25.801,42.057,15/9-F-4
3729,121.939,0.0767,2.585,47.114,15/9-F-4
3729.5,117.628,0.0786,2.591,52.703,15/9-F-4
3730,100.745,0.0712,25.998,59.244,15/9-F-4
3730.5,85.556,0.0669,26.059,64.013,15/9-F-4
3731,76.887,0.0593,26.129,70.229,15/9-F-4
3731.5,7.293,0.0569,26.113,73.719,15/9-F-4
3732,81.156,0.0526,2.614,74.119,15/9-F-4
3732.5,83.487,0.0551,26.112,74.102,15/9-F-4
3733,9.558,0.0681,26.049,70.934,15/9-F-4
3733.5,102.798,0.0655,25.948,6.483,15/9-F-4
3734,117.359,0.0698,25.945,60.522,15/9-F-4
3734.5,118.644,0.0728,25.972,57.435,15/9-F-4
3735,122.618,0.072,26.028,55.777,15/9-F-4
3735.5,121.694,0.0702,26.079,5.589,15/9-F-4
3736,121.853,0.0674,26.171,53.399,15/9-F-4
3736.5,124.301,0.0698,26.126,53.608,15/9-F-4
3737,119.879,0.072,26.008,60.304,15/9-F-4
3737.5,117.992,0.0665,25.952,55.509,15/9-F-4
3738,105.099,0.063,25.927,55.802,15/9-F-4
3738.5,105.163,0.0674,26.003,56.586,15/9-F-4
3739,10.776,0.0709,26.013,5.378,15/9-F-4
3739.5,122.163,0.0701,26.082,51.336,15/9-F-4
3740,12.032,0.0685,26.162,50.425,15/9-F-4
3740.5,113.572,0.0686,26.069,57.015,15/9-F-4
3741,111.646,0.0689,25.983,53.045,15/9-F-4
3741.5,13.63,0.0759,25.942,51.644,15/9-F-4
3742,158.977,0.073,25.981,47.512,15/9-F-4
3742.5,158.549,0.0702,26.058,44.132,15/9-F-4
3743,144.039,0.0738,26.003,50.343,15/9-F-4
3743.5,130.872,0.0741,26.024,51.307,15/9-F-4
3744,12.185,0.064,26.049,55.042,15/9-F-4
3744.5,111.841,0.0583,26.092,5.955,15/9-F-4
3745,97.872,0.0585,26.115,64.261,15/9-F-4
3745.5,102.951,0.0602,26.028,64.823,15/9-F-4
3746,103.528,0.0606,26.075,65.632,15/9-F-4
3746.5,109.882,0.0649,25.928,63.108,15/9-F-4
3747,112.754,0.0708,26.069,6.107,15/9-F-4
3747.5,114.559,0.0727,2.595,58.413,15/9-F-4
3748,120.316,0.0695,26.026,55.712,15/9-F-4
3748.5,115.743,0.073,25.923,55.154,15/9-F-4
3749,118.502,0.0757,25.884,53.622,15/9-F-4
3749.5,123.148,0.0782,25.844,4.918,15/9-F-4
3750,133.834,0.0762,2.589,45.855,15/9-F-4
3750.5,137.207,0.081,25.927,44.826,15/9-F-4
3751,128.919,0.0869,25.921,42.983,15/9-F-4
3751.5,124.149,0.0922,25.714,39.682,15/9-F-4
3752,114.491,0.0948,25.579,3.717,15/9-F-4
3752.5,11.657,0.0931,25.486,36.487,15/9-F-4
3753,123.085,0.1035,25.335,37.336,15/9-F-4
3753.5,127.834,0.1306,25.133,33.343,15/9-F-4
3754,13.131,0.1361,24.979,25.899,15/9-F-4
3754.5,125.944,0.1241,25.058,24.869,15/9-F-4
3755,11.978,0.1221,25.182,25.996,15/9-F-4
3755.5,114.825,0.1265,25.335,30.628,15/9-F-4
3756,105.889,0.1191,2.535,33.675,15/9-F-4
3756.5,10.848,0.1103,25.548,32.509,15/9-F-4
3757,110.455,0.1038,25.662,38.898,15/9-F-4
3757.5,118.399,0.0906,25.873,42.164,15/9-F-4
3758,123.908,0.0838,25.861,44.185,15/9-F-4
3758.5,125.506,0.0807,25.976,45.922,15/9-F-4
3759,122.818,0.075,25.897,48.731,15/9-F-4
3759.5,130.701,0.0781,25.946,49.605,15/9-F-4
3760,126.126,0.0808,25.839,48.427,15/9-F-4
3760.5,123.835,0.0822,25.852,4.638,15/9-F-4
3761,109.275,0.0894,25.784,45.452,15/9-F-4
3761.5,117.728,0.0874,25.783,44.963,15/9-F-4
3762,124.826,0.0859,25.791,44.564,15/9-F-4
3762.5,133.966,0.0851,25.733,46.027,15/9-F-4
3763,125.084,0.0796,25.755,44.893,15/9-F-4
3763.5,127.471,0.0784,2.578,47.162,15/9-F-4
3764,130.371,0.0834,25.683,46.457,15/9-F-4
3764.5,139.432,0.0885,25.594,44.129,15/9-F-4
3765,138.248,0.0977,25.552,39.436,15/9-F-4
3765.5,145.851,0.0993,25.672,38.965,15/9-F-4
3766,142.019,0.0884,2.579,37.084,15/9-F-4
3766.5,132.311,0.0804,25.767,39.939,15/9-F-4
3767,118.222,0.0901,25.775,4.474,15/9-F-4
3767.5,111.312,0.0862,25.622,4.343,15/9-F-4
3768,121.416,0.0889,2.56,44.102,15/9-F-4
3768.5,116.649,0.091,25.582,42.068,15/9-F-4
3769,120.305,0.0872,2.572,42.613,15/9-F-4
3769.5,118.999,0.0815,25.712,43.933,15/9-F-4
3770,127.848,0.0871,25.823,4.342,15/9-F-4
3770.5,134.834,0.0833,25.846,46.059,15/9-F-4
3771,123.459,0.0763,25.873,46.552,15/9-F-4
3771.5,113.504,0.0803,25.802,48.734,15/9-F-4
3772,104.578,0.0799,25.718,47.662,15/9-F-4
3772.5,126.213,0.0859,25.781,46.076,15/9-F-4
3773,147.058,0.0878,2.583,46.835,15/9-F-4
3773.5,157.319,0.0791,25.942,45.154,15/9-F-4
3774,142.578,0.0752,26.008,48.187,15/9-F-4
3774.5,131.056,0.0742,25.941,52.385,15/9-F-4
3775,114.558,0.071,25.957,55.045,15/9-F-4
3775.5,111.062,0.0701,25.987,56.505,15/9-F-4
3776,115.738,0.0684,2.608,56.744,15/9-F-4
3776.5,130.367,0.0706,26.059,57.733,15/9-F-4
3777,131.625,0.0692,25.977,57.834,15/9-F-4
3777.5,121.872,0.0673,25.924,60.234,15/9-F-4
3778,11.372,0.0711,25.817,60.589,15/9-F-4
3778.5,111.874,0.0715,25.825,57.904,15/9-F-4
3779,104.244,0.0709,2.587,5.979,15/9-F-4
3779.5,106.834,0.0701,2.6,61.852,15/9-F-4
3780,111.764,0.0671,26.122,64.864,15/9-F-4
3780.5,119.394,0.061,26.161,63.995,15/9-F-4
3781,124.245,0.0613,26.181,65.798,15/9-F-4
3781.5,124.851,0.0614,26.125,65.405,15/9-F-4
3782,128.848,0.0625,26.121,66.588,15/9-F-4
3782.5,123.283,0.0643,2.612,63.599,15/9-F-4
3783,116.432,0.0686,26.113,6.415,15/9-F-4
3783.5,114.732,0.0699,26.131,58.005,15/9-F-4
3784,121.835,0.0738,26.098,56.911,15/9-F-4
3784.5,124.845,0.0643,26.045,59.847,15/9-F-4
3785,122.495,0.0662,26.028,59.488,15/9-F-4
3785.5,111.592,0.068,25.991,62.378,15/9-F-4
3786,110.953,0.0627,26.083,63.008,15/9-F-4
3786.5,109.884,0.0616,26.063,60.271,15/9-F-4
3787,109.537,0.0674,26.065,62.049,15/9-F-4
3787.5,114.129,0.0711,25.977,56.278,15/9-F-4
3788,11.941,0.0716,25.999,53.741,15/9-F-4
3788.5,130.254,0.077,25.969,51.536,15/9-F-4
3789,133.644,0.0796,25.936,50.868,15/9-F-4
3789.5,129.978,0.0768,25.906,49.653,15/9-F-4
3790,114.807,0.0793,25.886,52.834,15/9-F-4
3790.5,10.888,0.0766,25.904,51.531,15/9-F-4
3791,11.775,0.0773,25.972,52.074,15/9-F-4
3791.5,129.384,0.0705,26.024,51.797,15/9-F-4
3792,114.552,0.0633,26.009,55.478,15/9-F-4
3792.5,103.147,0.0741,25.903,55.961,15/9-F-4
